MatchID,PlayerID,Min,Shot Stopping_SoTA,Shot Stopping_GA,Shot Stopping_Saves,Shot Stopping_Save%,Fixture,Shot Stopping_PSxG,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist
9bbf958182,1d58919553,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
9bbf958182,797049d88e,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
951191ab62,797049d88e,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
951191ab62,49353e30af,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
84dabdbe1e,ddc8912ddd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
84dabdbe1e,3db7d2a7f3,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
ad30ba292e,8479a5bcc5,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
ad30ba292e,8c146ba143,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
a94d784046,8c146ba143,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
a94d784046,36ad9740f9,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
358743ffc0,797049d88e,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
358743ffc0,84fd863dbc,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
27f592e25e,3ffa60fa5a,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
27f592e25e,36ad9740f9,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
62fa2532a9,cc84361d11,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
62fa2532a9,5621656de7,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
00eca91215,d21b20e2fd,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
00eca91215,79e0157eff,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
23a2df41a8,d004979c6e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
23a2df41a8,84fd863dbc,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
0d23323276,84fd863dbc,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
0d23323276,5621656de7,90,0.0,5.0,0.0,,Away,,,,,,,,,,,,,,,,
7789b993fb,cc84361d11,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
7789b993fb,9c94f07831,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
6442fed56a,1d58919553,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
6442fed56a,8c146ba143,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
d1289877c4,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
d1289877c4,5621656de7,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
17afc3d40c,f333b64ff0,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
17afc3d40c,84fd863dbc,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
834308bd16,49353e30af,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
834308bd16,9c94f07831,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
ede16d6259,8c146ba143,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
ede16d6259,1a12494714,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
d94aefdcf7,d21b20e2fd,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
d94aefdcf7,84fd863dbc,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
ea2d4d9d0a,84fd863dbc,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
ea2d4d9d0a,3ffa60fa5a,90,0.0,6.0,0.0,,Away,,,,,,,,,,,,,,,,
37305c48e3,fa847bd310,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
37305c48e3,8c146ba143,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
1f5b2f78a0,8c146ba143,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
1f5b2f78a0,84fd863dbc,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
d89192fee9,797049d88e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
d89192fee9,fa847bd310,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
a41bcf45eb,8c146ba143,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
a41bcf45eb,f333b64ff0,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
cce4767e48,2975ec0aa8,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
cce4767e48,84fd863dbc,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
13ef6d21a2,797049d88e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
13ef6d21a2,ddc8912ddd,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
27b724ffd4,9c56384c54,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
27b724ffd4,84fd863dbc,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
ceb4ef0765,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
ceb4ef0765,1d58919553,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
be197da092,49353e30af,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
be197da092,84fd863dbc,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
ba810a5959,cc84361d11,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
ba810a5959,9c56384c54,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
72fa8cf89c,8c146ba143,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
72fa8cf89c,9c94f07831,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
0e61121b04,d004979c6e,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
0e61121b04,fa847bd310,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
bee78db73f,5621656de7,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
bee78db73f,3ffa60fa5a,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
0c76f60069,84fd863dbc,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
0c76f60069,7feca88af2,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
aeb83f1015,e6aeb9f1c4,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
aeb83f1015,d704f53264,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
0e3b19b4de,84fd863dbc,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
0e3b19b4de,49353e30af,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
2679c3f791,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
2679c3f791,797049d88e,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
7a77b7e897,8c146ba143,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
7a77b7e897,49353e30af,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
aeceeb9ac7,84fd863dbc,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
aeceeb9ac7,8c146ba143,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
dbbab4d0ae,d004979c6e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
dbbab4d0ae,36ad9740f9,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
09e7fda63e,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
09e7fda63e,328c80b6a0,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
b475870f2e,8c8d12f9ab,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
b475870f2e,e4205222e3,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
2e9760e103,f333b64ff0,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
2e9760e103,fa847bd310,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
ce449fb8c1,5621656de7,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
ce449fb8c1,797049d88e,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
6b1202281c,e4205222e3,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
6b1202281c,f333b64ff0,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
6d8f35aac6,2975ec0aa8,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
6d8f35aac6,ddc8912ddd,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
6b9335ecd5,fa847bd310,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
6b9335ecd5,84fd863dbc,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
d82f2780f7,797049d88e,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
d82f2780f7,e4205222e3,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
9c33872ccb,cc84361d11,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
9c33872ccb,2975ec0aa8,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
e4c109fc8c,ddc8912ddd,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
e4c109fc8c,fa847bd310,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
905170d69f,d004979c6e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
905170d69f,f333b64ff0,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
c9c0c692eb,2975ec0aa8,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
c9c0c692eb,8c146ba143,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
ade6958f85,36ad9740f9,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
ade6958f85,f333b64ff0,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
bacdbbdebd,e4205222e3,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
bacdbbdebd,5621656de7,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
dd93c008d7,8479a5bcc5,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
dd93c008d7,ddc8912ddd,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
dbc31c9fab,36ad9740f9,38,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
dbc31c9fab,d704f53264,52,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
dbc31c9fab,8c146ba143,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
6034319b03,fa847bd310,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
6034319b03,d21b20e2fd,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
dcb93b1be0,7feca88af2,90,0.0,4.0,0.0,,Home,,,,,,,,,,,,,,,,
dcb93b1be0,3ffa60fa5a,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
7500cf8640,e6aeb9f1c4,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
7500cf8640,5621656de7,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
45115384c0,d21b20e2fd,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
45115384c0,33af9481b0,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
8169ebf224,69eb9c9382,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
8169ebf224,cc84361d11,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
0389d7df74,3ffa60fa5a,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
0389d7df74,9c56384c54,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
be6b84a745,8c146ba143,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
be6b84a745,7feca88af2,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
ee2ce8dcc5,84fd863dbc,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
ee2ce8dcc5,e6aeb9f1c4,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
c2eabb0255,d004979c6e,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
c2eabb0255,33af9481b0,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
a488a55021,d21b20e2fd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
a488a55021,7feca88af2,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
e9722422de,5621656de7,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
e9722422de,e4205222e3,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
aaa2453081,1d58919553,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
aaa2453081,36ad9740f9,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
af13ff3568,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
af13ff3568,d004979c6e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
e331ba4ff6,164d9d201c,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
e331ba4ff6,3ffa60fa5a,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
d46fcc350c,7feca88af2,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
d46fcc350c,ddc8912ddd,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
62cbc93b5b,36ad9740f9,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
62cbc93b5b,164d9d201c,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
313a182854,5621656de7,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
313a182854,d21b20e2fd,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
543aed2f30,3ffa60fa5a,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
543aed2f30,cc84361d11,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
52bfdeb5a2,7feca88af2,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
52bfdeb5a2,e4205222e3,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
7624754d84,cc84361d11,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
7624754d84,36ad9740f9,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
e5ddb650e5,d004979c6e,90,0.0,4.0,0.0,,Home,,,,,,,,,,,,,,,,
e5ddb650e5,ddc8912ddd,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
2d3af17ed7,164d9d201c,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
2d3af17ed7,9c56384c54,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
126dae290f,8c146ba143,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
126dae290f,d21b20e2fd,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
b81dab3241,36ad9740f9,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
b81dab3241,9c56384c54,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
f83782d4a9,ddc8912ddd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
f83782d4a9,3ffa60fa5a,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
f80afb1143,79e0157eff,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
f80afb1143,7feca88af2,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
a29435c016,8479a5bcc5,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
a29435c016,164d9d201c,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
74041b5f32,7feca88af2,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
74041b5f32,cc84361d11,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
b7aa1a5625,36ad9740f9,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
b7aa1a5625,8c8d12f9ab,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
a7a1025f64,9c56384c54,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
a7a1025f64,ddc8912ddd,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
429fe01b13,fa847bd310,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
429fe01b13,5621656de7,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
8025360f9c,3ffa60fa5a,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
8025360f9c,dac4f2c0cf,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
98decf1058,e4205222e3,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
98decf1058,d004979c6e,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
5946688417,164d9d201c,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
5946688417,cc84361d11,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
f266740c97,d21b20e2fd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
f266740c97,ddc8912ddd,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
552b70fa53,2975ec0aa8,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
552b70fa53,3db7d2a7f3,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
2dd5dac07a,5621656de7,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
2dd5dac07a,36ad9740f9,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
d80edd7a05,a7934b80f3,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
d80edd7a05,e4205222e3,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
7c645e8c75,ddc8912ddd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
7c645e8c75,0930292f1a,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
27b9b12f7a,d21b20e2fd,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
27b9b12f7a,36ad9740f9,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
e66b43733c,3ffa60fa5a,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
e66b43733c,9c94f07831,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
1e1a661aae,79e0157eff,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
1e1a661aae,84fd863dbc,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
b87970da68,5621656de7,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
b87970da68,d004979c6e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
63fd80fe3d,9c56384c54,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
63fd80fe3d,1d58919553,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
cec5049561,ddc8912ddd,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
cec5049561,cc84361d11,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
a50a3740a5,7feca88af2,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
a50a3740a5,8479a5bcc5,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
44d8394021,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
44d8394021,164d9d201c,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
fe651e38f5,485fc897ab,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
fe651e38f5,ddc8912ddd,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
66b4b15882,9c56384c54,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
66b4b15882,fa847bd310,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
234ab4c293,7feca88af2,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
234ab4c293,33af9481b0,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
0fc872db78,e6aeb9f1c4,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
0fc872db78,d004979c6e,90,0.0,5.0,0.0,,Away,,,,,,,,,,,,,,,,
1d06e52fbf,8c8d12f9ab,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
1d06e52fbf,36ad9740f9,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
825d7f93e3,9c56384c54,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
825d7f93e3,8c146ba143,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
45d539f992,36ad9740f9,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
45d539f992,d004979c6e,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
24f76acd73,cc84361d11,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
24f76acd73,d21b20e2fd,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
030c786910,d004979c6e,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
030c786910,49353e30af,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
3166b25d5d,36ad9740f9,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
3166b25d5d,ddc8912ddd,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
f041eeda99,cc84361d11,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
f041eeda99,3ffa60fa5a,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
8553da9dfd,cc84361d11,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
8553da9dfd,fa847bd310,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
26a9ce27e4,36ad9740f9,90,0.0,4.0,0.0,,Home,,,,,,,,,,,,,,,,
26a9ce27e4,7feca88af2,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
62038a9b54,49353e30af,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
62038a9b54,8c146ba143,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
1091de79ea,d004979c6e,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
1091de79ea,9c56384c54,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
bd5997a413,ddc8912ddd,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
bd5997a413,d004979c6e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
b238dffae5,fa847bd310,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
b238dffae5,8479a5bcc5,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
e71deaad2c,9c56384c54,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
e71deaad2c,36ad9740f9,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
007766cbd6,7feca88af2,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
007766cbd6,8c8d12f9ab,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
78f61ac8bf,d004979c6e,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
78f61ac8bf,8c146ba143,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
de0c298aeb,49353e30af,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
de0c298aeb,cc84361d11,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
73fa808d59,f333b64ff0,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
73fa808d59,7feca88af2,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
a155638bca,ddc8912ddd,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
a155638bca,8c146ba143,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
85f5f48e45,36ad9740f9,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
85f5f48e45,cc84361d11,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
fb4854452e,49353e30af,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
fb4854452e,84fd863dbc,90,0.0,0.0,0.0,,Away,,,,,,,,,,,,,,,,
f1dbd6ad82,8c8d12f9ab,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
f1dbd6ad82,d004979c6e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
e616ef5bf2,36ad9740f9,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
e616ef5bf2,797049d88e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
57f4e5fba5,fa847bd310,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
57f4e5fba5,d004979c6e,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
be22a9bd8c,2975ec0aa8,90,0.0,5.0,0.0,,Home,,,,,,,,,,,,,,,,
be22a9bd8c,49353e30af,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
c5cb19aa80,f333b64ff0,90,0.0,0.0,0.0,,Home,,,,,,,,,,,,,,,,
c5cb19aa80,ddc8912ddd,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
afbb50b1bb,49353e30af,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
afbb50b1bb,fa847bd310,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
d59207a8d9,84fd863dbc,90,0.0,2.0,0.0,,Home,,,,,,,,,,,,,,,,
d59207a8d9,36ad9740f9,90,0.0,3.0,0.0,,Away,,,,,,,,,,,,,,,,
626a8a7b21,d004979c6e,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
626a8a7b21,7feca88af2,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
e5241d88b4,ddc8912ddd,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
e5241d88b4,9c56384c54,90,0.0,4.0,0.0,,Away,,,,,,,,,,,,,,,,
82579be088,9c56384c54,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
82579be088,cc84361d11,90,0.0,1.0,0.0,,Away,,,,,,,,,,,,,,,,
2e6ffbd163,f333b64ff0,90,0.0,3.0,0.0,,Home,,,,,,,,,,,,,,,,
2e6ffbd163,49353e30af,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
efb80cdb2e,8c146ba143,90,0.0,1.0,0.0,,Home,,,,,,,,,,,,,,,,
efb80cdb2e,797049d88e,90,0.0,2.0,0.0,,Away,,,,,,,,,,,,,,,,
