PlayerID,Season,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
472971e3b9,2017-2018,0.15,0.29,0.44,0.11,0.40,0.14,0.16,0.31,0.09,0.25
a99cda1bbe,2017-2018,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04
5a076c817a,2017-2018,0.21,0.21,0.42,0.21,0.42,0.23,0.10,0.33,0.23,0.33
9213fbef0e,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
d22a766125,2017-2018,0.05,0.10,0.15,0.05,0.15,0.01,0.04,0.05,0.01,0.05
4355f1baed,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5950f9b905,2017-2018,0.10,0.06,0.16,0.10,0.16,0.06,0.01,0.07,0.06,0.07
94ec710434,2017-2018,0.06,0.31,0.37,0.06,0.37,0.18,0.27,0.45,0.13,0.40
2415b14a82,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
edae5d4cb2,2017-2018,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
9804a93084,2017-2018,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
18781d6ff4,2017-2018,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09
88c01d0e0f,2017-2018,0.13,0.06,0.19,0.13,0.19,0.04,0.04,0.08,0.04,0.08
9b1cdde621,2017-2018,0.40,0.00,0.40,0.40,0.40,0.17,0.02,0.19,0.17,0.19
d9b1615293,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
f7a8234e8f,2017-2018,0.04,0.00,0.04,0.04,0.04,0.05,0.06,0.11,0.05,0.11
74830b730d,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,2.03,2.03,0.00,2.03
6da153d2ef,2017-2018,0.03,0.03,0.06,0.03,0.06,0.05,0.01,0.06,0.05,0.06
fd875d57b2,2017-2018,0.10,0.20,0.31,0.00,0.20,0.26,0.27,0.53,0.18,0.45
a17419cbec,2017-2018,0.36,0.18,0.54,0.36,0.54,0.26,0.06,0.32,0.26,0.32
da0112b928,2017-2018,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12
8a5b513920,2017-2018,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06
18351f7323,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6cf310d48d,2017-2018,0.15,0.31,0.46,0.15,0.46,0.18,0.06,0.24,0.18,0.24
7df3ccb258,2017-2018,0.09,0.15,0.24,0.09,0.24,0.07,0.07,0.15,0.07,0.15
61405514d1,2017-2018,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
89e6e2f380,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
e61a58feb4,2017-2018,0.41,0.11,0.52,0.41,0.52,0.30,0.12,0.42,0.30,0.42
eb0869857d,2017-2018,0.00,0.08,0.08,0.00,0.08,0.10,0.03,0.13,0.10,0.13
9d86c2d1bc,2017-2018,0.30,0.51,0.80,0.30,0.80,0.19,0.33,0.52,0.19,0.52
381341899c,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69fe97494f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
c14bbadbdd,2017-2018,0.00,0.17,0.17,0.00,0.17,0.01,0.00,0.01,0.01,0.01
375681a05a,2017-2018,0.23,0.23,0.46,0.23,0.46,0.23,0.18,0.42,0.23,0.42
335f55616d,2017-2018,0.10,0.00,0.10,0.10,0.10,0.31,0.02,0.33,0.31,0.33
d704b139a0,2017-2018,0.00,0.24,0.24,0.00,0.24,0.01,0.23,0.24,0.01,0.24
dec7614ff1,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
3277aed437,2017-2018,0.00,0.04,0.04,0.00,0.04,0.02,0.10,0.12,0.02,0.12
eb55c0a798,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
9961460de3,2017-2018,0.00,0.03,0.03,0.00,0.03,0.04,0.03,0.07,0.04,0.07
573953e309,2017-2018,3.75,0.00,3.75,3.75,3.75,0.14,0.00,0.14,0.14,0.14
ea2ee5f363,2017-2018,0.00,0.12,0.12,0.00,0.12,0.02,0.10,0.11,0.02,0.11
14fd1862dd,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99088cb9ea,2017-2018,0.00,0.00,0.00,0.00,0.00,0.16,0.18,0.34,0.16,0.34
c8aa919d41,2017-2018,0.45,0.09,0.54,0.45,0.54,0.21,0.20,0.41,0.21,0.41
d704f53264,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d7f5f51f68,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
619a28cf6f,2017-2018,0.00,0.11,0.11,0.00,0.11,0.01,0.11,0.12,0.01,0.12
27bceb4841,2017-2018,0.00,0.03,0.03,0.00,0.03,0.01,0.03,0.04,0.01,0.04
3d27ac9b4e,2017-2018,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
347960fa04,2017-2018,0.17,0.06,0.23,0.17,0.23,0.28,0.11,0.39,0.28,0.39
91f48a4ba4,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d657b7aefe,2017-2018,0.26,0.23,0.49,0.26,0.49,0.25,0.12,0.37,0.25,0.37
1e20c4a188,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09
ef64370be5,2017-2018,0.05,0.11,0.16,0.05,0.16,0.10,0.06,0.16,0.10,0.16
5aa7330f75,2017-2018,0.59,0.00,0.59,0.59,0.59,0.53,0.15,0.68,0.53,0.68
3ec39ac662,2017-2018,0.17,0.30,0.48,0.17,0.48,0.21,0.18,0.39,0.21,0.39
061ef8cfdc,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
444ff7c7ea,2017-2018,0.28,0.09,0.37,0.28,0.37,0.13,0.10,0.22,0.13,0.22
814371d8cc,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
581b31cb6a,2017-2018,0.26,0.07,0.33,0.22,0.29,0.30,0.07,0.37,0.25,0.33
a3f4e2bc0c,2017-2018,0.20,0.20,0.40,0.20,0.40,0.05,0.12,0.17,0.05,0.17
d5724d2595,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2deb8a8aaf,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
0791a9ffc6,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
7d3555784f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1a760757fa,2017-2018,0.00,0.00,0.00,0.00,0.00,0.33,0.08,0.40,0.33,0.40
403fc64571,2017-2018,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
153b902254,2017-2018,0.33,0.00,0.33,0.33,0.33,0.31,0.06,0.37,0.31,0.37
1b0c2c77c9,2017-2018,0.04,0.00,0.04,0.04,0.04,0.02,0.06,0.08,0.02,0.08
3e68acb95f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7edc2a421c,2017-2018,0.31,0.09,0.40,0.31,0.40,0.32,0.06,0.38,0.32,0.38
fcd727dff6,2017-2018,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
c44e570df8,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
9927f56d0d,2017-2018,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00
bc4a88a074,2017-2018,0.00,0.00,0.00,0.00,0.00,0.22,0.15,0.37,0.22,0.37
e811fb8411,2017-2018,0.09,0.04,0.13,0.09,0.13,0.01,0.07,0.08,0.01,0.08
64857a62f9,2017-2018,0.28,0.09,0.38,0.09,0.19,0.36,0.07,0.43,0.21,0.28
f2200becd2,2017-2018,0.06,0.00,0.06,0.06,0.06,0.05,0.04,0.10,0.05,0.10
69fe8831ba,2017-2018,0.15,0.26,0.41,0.15,0.41,0.11,0.19,0.29,0.11,0.29
797049d88e,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8da7114a60,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03c67b2cf1,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
055f362030,2017-2018,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.19,0.15,0.19
27f22902ea,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8e78988307,2017-2018,0.18,0.00,0.18,0.18,0.18,0.27,0.12,0.39,0.27,0.39
1ff4dbac0a,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
8e973ee2f3,2017-2018,0.31,0.31,0.62,0.15,0.46,0.46,0.26,0.72,0.34,0.60
0ae91537bc,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6163903c02,2017-2018,0.46,0.17,0.64,0.32,0.49,0.31,0.14,0.45,0.19,0.34
6b66565c38,2017-2018,0.08,0.00,0.08,0.08,0.08,0.08,0.11,0.19,0.08,0.19
ba8d254da0,2017-2018,0.00,0.12,0.12,0.00,0.12,0.00,0.01,0.01,0.00,0.01
328c80b6a0,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0bba21144e,2017-2018,0.14,0.21,0.35,0.14,0.35,0.15,0.14,0.29,0.12,0.26
daa4524fe3,2017-2018,0.16,0.00,0.16,0.16,0.16,0.12,0.04,0.16,0.12,0.16
65e09b4875,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18586f9caf,2017-2018,0.00,0.00,0.00,0.00,0.00,0.21,0.14,0.36,0.21,0.36
7060c329a8,2017-2018,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
c8a34fe597,2017-2018,0.28,0.18,0.46,0.28,0.46,0.17,0.09,0.26,0.17,0.26
a922fcfb3a,2017-2018,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
5ca166bbed,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
0f47989aa8,2017-2018,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
92c9868a6c,2017-2018,0.51,0.00,0.51,0.51,0.51,0.41,0.11,0.52,0.33,0.44
e17e2a9386,2017-2018,0.00,0.15,0.15,0.00,0.15,0.02,0.12,0.14,0.02,0.14
2436b4566f,2017-2018,0.00,0.30,0.30,0.00,0.30,0.20,0.20,0.40,0.20,0.40
adc7599bd4,2017-2018,0.06,0.13,0.19,0.06,0.19,0.17,0.18,0.34,0.12,0.29
b739e51256,2017-2018,0.34,0.10,0.44,0.34,0.44,0.36,0.06,0.42,0.36,0.42
b94a58e9a8,2017-2018,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.21,0.17,0.21
8568c1b531,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3a1741a71d,2017-2018,0.58,0.23,0.81,0.46,0.70,0.48,0.15,0.63,0.38,0.53
a22bc83c83,2017-2018,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
aa2909f595,2017-2018,0.11,0.11,0.21,0.11,0.21,0.09,0.11,0.20,0.09,0.20
e749f36cfa,2017-2018,0.00,0.19,0.19,0.00,0.19,0.05,0.15,0.20,0.05,0.20
e4cf8b1d80,2017-2018,0.22,0.09,0.30,0.22,0.30,0.23,0.15,0.39,0.16,0.31
24dd75fc4c,2017-2018,0.00,0.06,0.06,0.00,0.06,0.02,0.05,0.07,0.02,0.07
d40d41bc14,2017-2018,0.19,0.05,0.24,0.19,0.24,0.15,0.05,0.19,0.15,0.19
1389425ea3,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29701c18ae,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
a0820fe45c,2017-2018,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
8628065ed7,2017-2018,0.10,0.10,0.20,0.05,0.15,0.07,0.10,0.17,0.03,0.13
3e2d311505,2017-2018,0.22,0.11,0.33,0.11,0.22,0.17,0.16,0.32,0.08,0.23
cf2434ea06,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
ec42816ced,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d14019c9e5,2017-2018,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
7680ecefa4,2017-2018,0.19,0.15,0.34,0.19,0.34,0.18,0.12,0.29,0.18,0.29
252eeb7c8d,2017-2018,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
d18f1d1eb9,2017-2018,0.04,0.00,0.04,0.04,0.04,0.06,0.00,0.07,0.06,0.07
c04263d2fc,2017-2018,0.26,0.00,0.26,0.26,0.26,0.17,0.54,0.71,0.17,0.71
33ea3d6976,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2328a1703c,2017-2018,0.44,0.00,0.44,0.33,0.33,0.34,0.26,0.61,0.25,0.51
a97c22a89e,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
347aefba43,2017-2018,0.21,0.21,0.42,0.21,0.42,0.25,0.09,0.34,0.25,0.34
c193f14089,2017-2018,0.06,0.19,0.26,0.06,0.26,0.25,0.12,0.37,0.25,0.37
970694a61d,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.09,0.01,0.09
036c2ff25c,2017-2018,0.13,0.27,0.40,0.13,0.40,0.15,0.08,0.23,0.15,0.23
0f001f9261,2017-2018,0.09,0.03,0.11,0.09,0.11,0.05,0.03,0.08,0.05,0.08
4bc3048e04,2017-2018,0.55,0.11,0.66,0.47,0.58,0.63,0.13,0.76,0.57,0.70
ffbdeb016b,2017-2018,0.05,0.05,0.09,0.05,0.09,0.10,0.05,0.14,0.10,0.14
a90c1d0318,2017-2018,0.00,0.05,0.05,0.00,0.05,0.04,0.08,0.12,0.04,0.12
7ba4505c1d,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
da7b5ea30a,2017-2018,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
d9dfeed64e,2017-2018,0.04,0.04,0.07,0.04,0.07,0.02,0.04,0.06,0.02,0.06
2e24101536,2017-2018,0.06,0.00,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04
f5b390389b,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
66974a98fa,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
2cc32b2eba,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48e9bc2f74,2017-2018,0.42,0.14,0.56,0.42,0.56,0.85,0.48,1.33,0.85,1.33
4a1dc946c6,2017-2018,0.07,0.21,0.28,0.07,0.28,0.06,0.16,0.21,0.06,0.21
27aa9983fe,2017-2018,0.50,0.14,0.64,0.43,0.57,0.32,0.12,0.44,0.26,0.38
f1fb87945c,2017-2018,0.00,0.15,0.15,0.00,0.15,0.01,0.08,0.09,0.01,0.09
a82c7b02a0,2017-2018,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05
ca128abffe,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.45,0.46,0.01,0.46
54c0f19ae3,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1ea6198349,2017-2018,0.00,0.05,0.05,0.00,0.05,0.04,0.04,0.08,0.04,0.08
618ddd10fe,2017-2018,0.00,0.25,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00
cffb88c3be,2017-2018,0.00,0.11,0.11,0.00,0.11,0.04,0.05,0.09,0.04,0.09
e4f8337bb5,2017-2018,0.13,0.00,0.13,0.13,0.13,0.13,0.04,0.17,0.13,0.17
b11c835e62,2017-2018,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
d72cedab5d,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
5a73f77a1f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
cd144b19d8,2017-2018,0.34,0.28,0.62,0.28,0.56,0.26,0.21,0.47,0.20,0.41
61523c16f8,2017-2018,0.00,0.10,0.10,0.00,0.10,0.06,0.08,0.14,0.06,0.14
954bd2ddfb,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8d7b45c039,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a55174129a,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
5ad6d2ba5f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
f383b952b7,2017-2018,0.54,0.00,0.54,0.54,0.54,0.61,0.00,0.61,0.61,0.61
7c02edbe17,2017-2018,0.17,0.17,0.34,0.17,0.34,0.30,0.00,0.30,0.30,0.30
87c5c69732,2017-2018,0.00,0.07,0.07,0.00,0.07,0.01,0.04,0.06,0.01,0.06
a17b833071,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
e8b92a525f,2017-2018,0.00,0.00,0.00,0.00,0.00,0.56,0.30,0.86,0.56,0.86
411955adcd,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02eb08248b,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
cd684eb38d,2017-2018,0.05,0.00,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09
3427f4356c,2017-2018,0.00,0.26,0.26,0.00,0.26,0.04,0.37,0.41,0.04,0.41
5b41f7bd9b,2017-2018,0.19,0.06,0.25,0.19,0.25,0.23,0.10,0.33,0.23,0.33
f9ea363670,2017-2018,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
a05a519c3c,2017-2018,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
a94e5b4b42,2017-2018,0.00,0.07,0.07,0.00,0.07,0.01,0.06,0.07,0.01,0.07
da586a73bf,2017-2018,0.34,0.47,0.80,0.23,0.70,0.26,0.26,0.52,0.16,0.42
6f274769c6,2017-2018,0.53,0.31,0.84,0.15,0.46,0.62,0.14,0.77,0.33,0.47
fe8b973640,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a79829fc5d,2017-2018,0.00,0.05,0.05,0.00,0.05,0.02,0.08,0.10,0.02,0.10
5d0e474b85,2017-2018,0.05,0.05,0.09,0.05,0.09,0.11,0.05,0.15,0.11,0.15
2671780f21,2017-2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2a4081f93e,2017-2018,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
515cc2cb8f,2017-2018,0.10,0.00,0.10,0.10,0.10,0.05,0.05,0.11,0.05,0.11
20f0d112b6,2017-2018,0.40,0.09,0.49,0.36,0.45,0.35,0.15,0.50,0.28,0.43
38abb11aab,2017-2018,0.06,0.12,0.19,0.06,0.19,0.03,0.08,0.11,0.03,0.11
083e2a91ee,2017-2018,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
15902baf18,2017-2018,0.16,0.16,0.33,0.16,0.33,0.06,0.10,0.17,0.06,0.17
14941ceb27,2017-2018,0.10,0.05,0.16,0.10,0.16,0.22,0.12,0.33,0.22,0.33
314d9e6298,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0f13e0907a,2018-2019,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
622db393f7,2018-2019,0.08,0.31,0.39,0.08,0.39,0.09,0.24,0.33,0.09,0.33
e0a9012d6f,2018-2019,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07
8f0ffdd67d,2018-2019,0.00,0.03,0.03,0.00,0.03,0.05,0.08,0.13,0.05,0.13
8f257b8696,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7f0da04cb4,2018-2019,0.18,0.18,0.37,0.18,0.37,0.20,0.21,0.41,0.20,0.41
f5d0ce4cf7,2018-2019,0.36,0.15,0.51,0.36,0.51,0.26,0.09,0.35,0.26,0.35
3184bdaf9d,2018-2019,0.08,0.00,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08
8972d9a582,2018-2019,0.05,0.05,0.11,0.05,0.11,0.21,0.10,0.31,0.21,0.31
4cfe0d029d,2018-2019,0.14,0.43,0.57,0.14,0.57,0.22,0.13,0.35,0.22,0.35
69d0f465e8,2018-2019,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
160d22cf37,2018-2019,0.71,0.00,0.71,0.71,0.71,0.07,0.04,0.11,0.07,0.11
48ec08079f,2018-2019,0.00,0.07,0.07,0.00,0.07,0.00,0.02,0.03,0.00,0.03
61781bb7d7,2018-2019,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
c9b418b184,2018-2019,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
ec9502bd55,2018-2019,0.00,0.08,0.08,0.00,0.08,0.05,0.06,0.10,0.05,0.10
da66fb30a6,2018-2019,0.49,0.06,0.55,0.49,0.55,0.24,0.07,0.30,0.24,0.30
bfbe967b77,2018-2019,0.00,0.00,0.00,0.00,0.00,0.43,0.15,0.58,0.43,0.58
2a2e6353aa,2018-2019,0.00,0.00,0.00,0.00,0.00,0.34,0.13,0.48,0.34,0.48
9f03d2dd06,2018-2019,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.15,0.02,0.15
08b05c6d29,2018-2019,0.00,0.55,0.55,0.00,0.55,0.27,0.40,0.67,0.27,0.67
930c27daf9,2018-2019,0.00,0.10,0.10,0.00,0.10,0.07,0.08,0.14,0.07,0.14
15ec459780,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1521a0d199,2018-2019,0.12,0.06,0.17,0.12,0.17,0.15,0.18,0.33,0.15,0.33
83f2eed357,2018-2019,0.08,0.17,0.25,0.08,0.25,0.15,0.09,0.24,0.15,0.24
a5d0868fe3,2018-2019,0.00,2.05,2.05,0.00,2.05,0.00,0.00,0.00,0.00,0.00
515ebf4645,2018-2019,0.52,0.00,0.52,0.52,0.52,0.76,0.10,0.86,0.76,0.86
9277a25d2f,2018-2019,0.16,0.16,0.33,0.16,0.33,0.09,0.11,0.20,0.09,0.20
68acb6226a,2018-2019,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
acde10f6e9,2018-2019,0.00,0.33,0.33,0.00,0.33,0.03,0.17,0.20,0.03,0.20
e8e7260210,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
28de045ba3,2018-2019,0.00,0.04,0.04,0.00,0.04,0.02,0.02,0.04,0.02,0.04
789487ae49,2018-2019,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
094584b685,2018-2019,0.06,0.06,0.12,0.06,0.12,0.02,0.03,0.05,0.02,0.05
1cd63e0572,2018-2019,0.43,0.14,0.57,0.38,0.53,0.30,0.16,0.46,0.26,0.42
6df0dceafb,2018-2019,0.18,0.18,0.37,0.18,0.37,0.23,0.07,0.30,0.23,0.30
fab7b019b7,2018-2019,0.00,0.12,0.12,0.00,0.12,0.03,0.04,0.08,0.03,0.08
47c1c04946,2018-2019,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18
0defaf6fce,2018-2019,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
62b8c07a66,2018-2019,0.14,0.42,0.56,0.14,0.56,0.06,0.09,0.15,0.06,0.15
5a02ac307b,2018-2019,0.00,0.27,0.27,0.00,0.27,0.11,0.18,0.29,0.11,0.29
0d589dbdb0,2018-2019,0.08,0.04,0.12,0.08,0.12,0.09,0.01,0.10,0.09,0.10
2e427fc3c6,2018-2019,0.09,0.09,0.17,0.09,0.17,0.03,0.03,0.06,0.03,0.06
ddffa33f6a,2018-2019,0.38,0.19,0.57,0.38,0.57,0.38,0.15,0.53,0.38,0.53
9f4b3515a3,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a70c5ddfde,2018-2019,0.44,0.11,0.55,0.44,0.55,0.40,0.08,0.48,0.40,0.48
0e627addb2,2018-2019,0.09,0.04,0.13,0.09,0.13,0.20,0.10,0.30,0.20,0.30
b4b3543687,2018-2019,0.12,0.24,0.37,0.12,0.37,0.12,0.15,0.26,0.12,0.26
ada6fcf211,2018-2019,0.12,0.00,0.12,0.12,0.12,0.09,0.07,0.17,0.09,0.17
737a26ca29,2018-2019,0.30,0.26,0.55,0.30,0.55,0.23,0.19,0.41,0.23,0.41
3c41562e34,2018-2019,0.38,0.13,0.50,0.38,0.50,0.24,0.19,0.43,0.13,0.31
76c55366ca,2018-2019,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
83c38a6046,2018-2019,0.05,0.05,0.10,0.05,0.10,0.05,0.03,0.08,0.05,0.08
25ce583d5d,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10c08da951,2018-2019,0.24,0.17,0.41,0.10,0.27,0.22,0.16,0.39,0.09,0.25
ae77a1cb68,2018-2019,0.00,0.05,0.05,0.00,0.05,0.08,0.09,0.17,0.08,0.17
12f0064207,2018-2019,0.27,0.00,0.27,0.23,0.23,0.15,0.01,0.16,0.12,0.13
62a962bcf0,2018-2019,0.40,0.15,0.55,0.25,0.40,0.41,0.09,0.50,0.29,0.38
7a7f49ccf5,2018-2019,0.25,0.19,0.44,0.25,0.44,0.28,0.18,0.46,0.24,0.42
8e4479a0be,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a2aa4af1c2,2018-2019,0.33,0.08,0.42,0.33,0.42,0.18,0.14,0.32,0.18,0.32
03d97ac43c,2018-2019,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10
061cae6866,2018-2019,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06
83c4457549,2018-2019,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
102d8dde6d,2018-2019,0.00,0.30,0.30,0.00,0.30,0.02,0.26,0.28,0.02,0.28
c348433e8d,2018-2019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
